iteration,cumulative_seconds,relative_gap
7770,311.4085149765,1.213767870835e-04
7771,311.4388425350,1.222202533437e-04
7772,311.4680023193,1.180643857867e-04
7773,311.5164203644,1.187492894809e-04
7774,311.5557169914,1.158051493577e-04
7775,311.5997266769,1.164451313979e-04
7776,311.6431014538,1.199339929173e-04
7777,311.6799483299,1.171007120693e-04
7778,311.7194786072,1.199437147756e-04
7779,311.7688891888,1.197974921431e-04
7780,311.8210060596,1.188411987169e-04
7781,311.8729083538,1.210249784437e-04
7782,311.9201328754,1.202483483565e-04
7783,311.9665164948,1.174486011156e-04
7784,312.0096633434,1.221425746116e-04
7785,312.0531563759,1.175054938641e-04
7786,312.0865626335,1.205760720337e-04
7787,312.1186695099,1.197311847348e-04
7788,312.1608743668,1.169513612561e-04
7789,312.2196178436,1.184439369564e-04
7790,312.2759525776,1.180349573743e-04
7791,312.3206667900,1.176419127274e-04
7792,312.3764085770,1.186876010499e-04
7793,312.4210591316,1.203257429758e-04
7794,312.4658973217,1.168550571500e-04
7795,312.5063161850,1.196017886955e-04
7796,312.5670473576,1.228446395396e-04
7797,312.6002626419,1.191912164576e-04
7798,312.6485893726,1.201888386211e-04
7799,312.6937389374,1.157355655723e-04
7800,312.7442138195,1.190856991869e-04
7801,312.7780859470,1.219809357391e-04
7802,312.8199770451,1.185499604115e-04
7803,312.8605382442,1.175634978806e-04
7804,312.9042088985,1.173923152024e-04
7805,312.9461779594,1.184540023924e-04
7806,312.9907612801,1.203406521926e-04
7807,313.0328216553,1.169924720094e-04
7808,313.0614318848,1.167936797529e-04
7809,313.1008768082,1.184188073256e-04
7810,313.1443054676,1.156326885438e-04
7811,313.1831238270,1.207229358687e-04
7812,313.2314174175,1.171809922186e-04
7813,313.2715675831,1.165057419490e-04
7814,313.3149132729,1.164235189373e-04
7815,313.3427364826,1.220224395696e-04
7816,313.3693692684,1.200402285622e-04
7817,313.3983857632,1.180645818955e-04
7818,313.4240875244,1.185391708648e-04
7819,313.4555511475,1.209536653899e-04
7820,313.4845511913,1.193874565320e-04
7821,313.5159833431,1.202571012501e-04
7822,313.5447807312,1.194935483531e-04
7823,313.5845675468,1.178392540673e-04
7824,313.6206252575,1.174262755179e-04
7825,313.6549379826,1.177521741849e-04
7826,313.6895363331,1.179480121154e-04
7827,313.7380688190,1.170982115932e-04
7828,313.7702071667,1.181134135697e-04
7829,313.7980782986,1.164335064605e-04
7830,313.8308336735,1.189172774410e-04
7831,313.8728647232,1.206254420207e-04
7832,313.9098174572,1.181626844439e-04
7833,313.9471340179,1.175147065493e-04
7834,313.9865603447,1.177682862870e-04
7835,314.0162074566,1.163320894144e-04
7836,314.0475037098,1.174054180803e-04
7837,314.0821988583,1.162076609165e-04
7838,314.1237058640,1.195283752386e-04
7839,314.1723711491,1.198774336222e-04
7840,314.2276024818,1.200477617745e-04
7841,314.2623169422,1.176176142977e-04
7842,314.3089480400,1.169134866424e-04
7843,314.3649511337,1.196062105202e-04
7844,314.4116263390,1.192783806831e-04
7845,314.4558250904,1.197116676446e-04
7846,314.4919865131,1.175218248389e-04
7847,314.5322535038,1.146703149668e-04
7848,314.5933544636,1.174808779297e-04
7849,314.6385216713,1.186311294069e-04
7850,314.6858417988,1.179892121525e-04
7851,314.7329409122,1.159958016190e-04
7852,314.7844665051,1.165787832614e-04
7853,314.8181157112,1.174020899899e-04
7854,314.8631587029,1.192023334493e-04
7855,314.9128141403,1.184665102406e-04
7856,314.9590690136,1.164865092673e-04
7857,314.9966027737,1.174766687625e-04
7858,315.0364723206,1.166790705066e-04
7859,315.0660479069,1.201979598532e-04
7860,315.1108405590,1.185094270699e-04
7861,315.1537587643,1.166771521373e-04
7862,315.1969845295,1.163568034779e-04
7863,315.2431809902,1.176936763280e-04
7864,315.2890472412,1.170692438572e-04
7865,315.3346607685,1.191270676190e-04
7866,315.3812069893,1.159255087736e-04
7867,315.4312937260,1.140136032687e-04
7868,315.4830884933,1.195996007389e-04
7869,315.5304186344,1.199287978291e-04
7870,315.5734739304,1.196081019055e-04
7871,315.6300942898,1.175589302155e-04
7872,315.6756265163,1.169197502798e-04
7873,315.7277064323,1.200091317112e-04
7874,315.7732782364,1.177985461700e-04
7875,315.8150990009,1.184222042524e-04
7876,315.8503763676,1.185955871903e-04
7877,315.8863959312,1.166716276779e-04
7878,315.9333660603,1.193019534466e-04
7879,316.0018808842,1.194981654950e-04
7880,316.0698785782,1.147881123842e-04
7881,316.1152114868,1.185322271403e-04
7882,316.1564283371,1.162329478679e-04
7883,316.2110700607,1.171408555597e-04
7884,316.2465248108,1.175050044184e-04
7885,316.2851004601,1.145447468933e-04
7886,316.3188335896,1.187979043250e-04
7887,316.3557188511,1.166440118139e-04
7888,316.3899071217,1.171478871512e-04
7889,316.4213271141,1.203428015364e-04
7890,316.4600932598,1.152911741232e-04
7891,316.4981803894,1.196392381106e-04
7892,316.5342903137,1.166087075961e-04
7893,316.5862050056,1.165456712072e-04
7894,316.6212799549,1.209515650453e-04
7895,316.6563804150,1.167854870839e-04
7896,316.6956112385,1.146044173985e-04
7897,316.7344396114,1.181817955449e-04
7898,316.7690949440,1.159435977227e-04
7899,316.8082752228,1.159719661408e-04
7900,316.8460197449,1.169019563205e-04
7901,316.8774409294,1.135230707746e-04
7902,316.9127776623,1.191104678978e-04
7903,316.9604315758,1.189575852826e-04
7904,316.9930760860,1.165233050107e-04
7905,317.0396327972,1.170713279724e-04
7906,317.0746126175,1.153295028694e-04
7907,317.1038019657,1.152646123445e-04
7908,317.1432373524,1.182676874857e-04
7909,317.1974678040,1.151260719793e-04
7910,317.2381761074,1.143487697085e-04
7911,317.2750253677,1.214626779004e-04
7912,317.3094260693,1.169374075328e-04
7913,317.3402776718,1.157903800807e-04
7914,317.3813586235,1.179458320389e-04
7915,317.4281804562,1.144131072811e-04
7916,317.4663405418,1.156035823217e-04
7917,317.5139713287,1.236461615273e-04
7918,317.5544645786,1.147507100564e-04
7919,317.5859155655,1.146081374127e-04
7920,317.6192033291,1.180522692032e-04
7921,317.6555099487,1.163125589945e-04
7922,317.6950228214,1.150728214520e-04
7923,317.7735784054,1.193677184190e-04
7924,317.8455770016,1.167439839846e-04
7925,317.8938264847,1.146777841586e-04
7926,317.9271891117,1.156670581739e-04
7927,317.9689519405,1.162717938913e-04
7928,318.0149960518,1.171609171094e-04
7929,318.0431277752,1.189657697504e-04
7930,318.0815753937,1.133269289027e-04
7931,318.1131646633,1.156964319192e-04
7932,318.1485693455,1.191487117453e-04
7933,318.1772434711,1.153392037182e-04
7934,318.2405033112,1.189798109506e-04
7935,318.2724163532,1.152056696950e-04
7936,318.3078167439,1.151577032504e-04
7937,318.3355085850,1.169949319913e-04
7938,318.3678317070,1.163936459094e-04
7939,318.3992359638,1.158097673445e-04
7940,318.4315390587,1.148821109674e-04
7941,318.4736659527,1.159847339370e-04
7942,318.5108571053,1.139682118240e-04
7943,318.5478610992,1.174135501393e-04
7944,318.5959374905,1.172932430938e-04
7945,318.6435935497,1.171844356792e-04
7946,318.6675372124,1.166871333316e-04
7947,318.6987245083,1.139618917423e-04
7948,318.7334728241,1.161935470280e-04
7949,318.7691016197,1.171670145946e-04
7950,318.8245837688,1.136354178894e-04
7951,318.8689599037,1.154448062838e-04
7952,318.9005846977,1.191646456368e-04
7953,318.9598848820,1.143752549113e-04
7954,319.0013446808,1.174892064195e-04
7955,319.0478200912,1.163661133905e-04
7956,319.0779507160,1.146815914533e-04
7957,319.1075599194,1.168963476216e-04
7958,319.1377978325,1.169559340534e-04
7959,319.1731910706,1.139769722637e-04
7960,319.2223432064,1.182213797171e-04
7961,319.2544462681,1.152726382462e-04
7962,319.2905919552,1.135672654173e-04
7963,319.3309199810,1.217072960222e-04
7964,319.3646705151,1.141850600265e-04
7965,319.4158113003,1.180568707906e-04
7966,319.4412491322,1.167231016697e-04
7967,319.4691419601,1.139795608448e-04
7968,319.5026323795,1.159019097556e-04
7969,319.5420794487,1.161044959254e-04
7970,319.5855963230,1.146727394343e-04
7971,319.6202213764,1.166107095437e-04
7972,319.6614112854,1.142899807257e-04
7973,319.6971986294,1.133086403371e-04
7974,319.7349519730,1.193199796571e-04
7975,319.7807631493,1.159620473941e-04
7976,319.8172473907,1.145675853573e-04
7977,319.8588738441,1.162272294917e-04
7978,319.9034409523,1.151663604009e-04
7979,319.9350576401,1.160525729965e-04
7980,319.9697637558,1.174092317865e-04
7981,320.0173337460,1.160481022145e-04
7982,320.0585923195,1.140286006238e-04
7983,320.0891137123,1.173796681398e-04
7984,320.1326425076,1.160612087636e-04
7985,320.1669194698,1.142966273190e-04
7986,320.2042942047,1.172617296046e-04
7987,320.2468938828,1.153607105070e-04
7988,320.3034174442,1.147890693188e-04
7989,320.3320612907,1.170180798585e-04
7990,320.3682949543,1.136280272468e-04
7991,320.4047970772,1.122751385169e-04
7992,320.4463059902,1.177168169873e-04
7993,320.4978146553,1.160760019441e-04
7994,320.5421104431,1.148425826735e-04
7995,320.5710766315,1.164477854581e-04
7996,320.6159746647,1.133554867491e-04
7997,320.6533398628,1.193986647289e-04
7998,320.6878104210,1.160983269480e-04
7999,320.7214682102,1.164721740884e-04
8000,320.7624185085,1.138621370081e-04
8001,320.8134090900,1.157946518635e-04
8002,320.8506987095,1.168620634662e-04
8003,320.8820257187,1.164495766032e-04
8004,320.9162902832,1.160665998212e-04
8005,320.9652953148,1.167890467093e-04
8006,321.0064485073,1.175395186297e-04
8007,321.0476462841,1.151586903184e-04
8008,321.0922327042,1.175469701546e-04
8009,321.1189486980,1.147271949567e-04
8010,321.1650502682,1.129580033457e-04
8011,321.1994130611,1.168184317682e-04
8012,321.2317006588,1.141562378056e-04
8013,321.2654588223,1.138419941773e-04
8014,321.2994658947,1.168545008694e-04
8015,321.3307628632,1.147450265032e-04
8016,321.3632936478,1.188904812250e-04
8017,321.3955004215,1.153388224768e-04
8018,321.4331996441,1.141558767680e-04
8019,321.4652028084,1.164546290278e-04
8020,321.4959526062,1.152509236175e-04
8021,321.5438635349,1.159263157445e-04
8022,321.5744593143,1.182128697573e-04
8023,321.6080591679,1.157425014265e-04
8024,321.6553986073,1.159457963639e-04
8025,321.6897785664,1.161632285912e-04
8026,321.7379031181,1.146592717649e-04
8027,321.7720098495,1.166911127500e-04
8028,321.8124036789,1.150393370025e-04
8029,321.8485708237,1.166364739460e-04
8030,321.8981893063,1.162620198871e-04
8031,321.9326672554,1.137046534370e-04
8032,321.9710547924,1.120580565771e-04
8033,322.0084204674,1.160699770971e-04
8034,322.0429742336,1.180264559284e-04
8035,322.0740604401,1.159854232836e-04
8036,322.1098730564,1.138104785339e-04
8037,322.1396813393,1.138386121626e-04
8038,322.1713039875,1.174232327656e-04
8039,322.2074291706,1.167337083671e-04
8040,322.2531342506,1.122945362587e-04
8041,322.2905542850,1.188719663556e-04
8042,322.3337774277,1.155231230242e-04
8043,322.3765239716,1.138669594066e-04
8044,322.4210331440,1.147394490201e-04
8045,322.4573698044,1.162834109553e-04
8046,322.4985690117,1.146803697332e-04
8047,322.5297844410,1.126978323866e-04
8048,322.5636661053,1.144033142230e-04
8049,322.5985043049,1.172999860160e-04
8050,322.6357038021,1.161841210485e-04
8051,322.6815078259,1.158892522296e-04
8052,322.7321219444,1.138631188573e-04
8053,322.7661771774,1.121867504232e-04
8054,322.8039772511,1.129691895936e-04
8055,322.8474204540,1.141895986576e-04
8056,322.8800182343,1.177085367317e-04
8057,322.9186420441,1.140666160199e-04
8058,322.9601140022,1.156076916200e-04
8059,322.9907002449,1.135336751799e-04
8060,323.0235145092,1.154715225191e-04
8061,323.0654149055,1.165132286616e-04
8062,323.1152200699,1.133758418565e-04
8063,323.1500153542,1.176318199133e-04
8064,323.1902167797,1.136631328757e-04
8065,323.2301812172,1.150675067999e-04
8066,323.2615096569,1.179853443009e-04
8067,323.3116984367,1.125352716349e-04
8068,323.3379678726,1.135272410535e-04
8069,323.3748717308,1.168726285133e-04
8070,323.4135193825,1.133739397823e-04
8071,323.4498107433,1.146526746745e-04
8072,323.4893128872,1.149532564418e-04
8073,323.5206332207,1.153633751967e-04
8074,323.5615389347,1.134263951270e-04
8075,323.5946319103,1.166007767590e-04
8076,323.6400148869,1.156426673335e-04
8077,323.6826808453,1.142066045917e-04
8078,323.7200374603,1.127551289640e-04
8079,323.7612266541,1.117880172852e-04
8080,323.8007309437,1.175056088256e-04
8081,323.8366818428,1.166366986600e-04
8082,323.8672702312,1.125865756037e-04
8083,323.9062781334,1.146837997110e-04
8084,323.9476513863,1.148557775537e-04
8085,323.9914934635,1.126672029072e-04
8086,324.0346314907,1.179386489836e-04
8087,324.0647776127,1.140552104155e-04
8088,324.0961482525,1.130116737937e-04
8089,324.1337721348,1.137520126600e-04
8090,324.1738362312,1.128243159918e-04
8091,324.2118198872,1.193135738559e-04
8092,324.2514464855,1.116814180282e-04
8093,324.2803092003,1.145233008027e-04
8094,324.3143036366,1.158942856640e-04
8095,324.3471398354,1.127498820961e-04
8096,324.3906009197,1.126366342744e-04
8097,324.4229123592,1.142878117337e-04
8098,324.4545118809,1.121637939415e-04
8099,324.4959785938,1.157198592471e-04
8100,324.5174872875,1.170760228597e-04
8101,324.5478627682,1.132689772024e-04
8102,324.5754024982,1.128612662693e-04
8103,324.6137177944,1.163605691826e-04
8104,324.6493253708,1.112750201132e-04
8105,324.6835737228,1.123898906709e-04
8106,324.7205810547,1.148724950444e-04
8107,324.7638602257,1.112633642250e-04
8108,324.8013992310,1.158832563372e-04
8109,324.8411998749,1.142496219137e-04
8110,324.8664555550,1.115917496823e-04
8111,324.9104340076,1.148432691134e-04
8112,324.9555516243,1.131272994214e-04
8113,324.9948701859,1.133081552607e-04
8114,325.0357561111,1.156619329441e-04
8115,325.0800673962,1.116317033097e-04
8116,325.1078207493,1.143448791484e-04
8117,325.1314287186,1.139134460963e-04
8118,325.1672778130,1.124228681713e-04
8119,325.2057585716,1.140459753780e-04
8120,325.2375259399,1.122481509048e-04
8121,325.2729990482,1.125811980976e-04
8122,325.3110733032,1.161561784185e-04
8123,325.3453130722,1.137877990982e-04
8124,325.3836457729,1.103820339162e-04
8125,325.4157061577,1.119708121423e-04
8126,325.4535257816,1.137020367712e-04
8127,325.4897422791,1.152178341552e-04
8128,325.5508604050,1.154543253943e-04
8129,325.6016869545,1.141948594023e-04
8130,325.6359360218,1.133611130715e-04
8131,325.6725876331,1.137331530140e-04
8132,325.7058918476,1.106914334398e-04
8133,325.7378370762,1.146762702615e-04
8134,325.7773113251,1.176339409356e-04
8135,325.8394539356,1.133281252550e-04
8136,325.8682358265,1.119288253800e-04
8137,325.9154722691,1.121105022092e-04
8138,325.9467964172,1.135933319628e-04
8139,325.9789459705,1.156028416149e-04
8140,326.0121753216,1.130750659815e-04
8141,326.0480322838,1.137138043450e-04
8142,326.0856003761,1.128438500129e-04
8143,326.1194570065,1.139389804877e-04
8144,326.1589477062,1.119576171929e-04
8145,326.1868765354,1.150932885766e-04
8146,326.2171711922,1.137580191291e-04
8147,326.2420356274,1.118645953650e-04
8148,326.2859370708,1.138456862021e-04
8149,326.3209469318,1.125298924649e-04
8150,326.3468949795,1.139897811418e-04
8151,326.3820714951,1.156021084685e-04
8152,326.4731209278,1.119539444580e-04
8153,326.5364954472,1.131319482419e-04
8154,326.5814640522,1.150439649416e-04
8155,326.6224060059,1.116026110237e-04
8156,326.6571075916,1.132094492696e-04
8157,326.6897442341,1.122010792177e-04
8158,326.7328472137,1.121722073428e-04
8159,326.7720234394,1.169476759164e-04
8160,326.8187506199,1.113127004903e-04
8161,326.8511900902,1.132469950353e-04
8162,326.8840506077,1.151773437049e-04
8163,326.9173784256,1.165243685180e-04
8164,326.9487011433,1.129456499727e-04
8165,326.9864573479,1.113187128775e-04
8166,327.0238735676,1.108576545320e-04
8167,327.0773849487,1.166400998357e-04
8168,327.1235158443,1.137623246574e-04
8169,327.1641085148,1.111607942184e-04
8170,327.1953690052,1.129213958331e-04
8171,327.2382643223,1.128129709878e-04
8172,327.2705900669,1.140190815887e-04
8173,327.3058300018,1.145163932709e-04
8174,327.3468163013,1.121336464011e-04
8175,327.3863427639,1.107556158170e-04
8176,327.4217188358,1.147716606015e-04
8177,327.4549794197,1.130401152650e-04
8178,327.4797012806,1.100184009424e-04
8179,327.5031554699,1.147852088454e-04
8180,327.5390119553,1.119149423623e-04
8181,327.5805664062,1.118549066505e-04
8182,327.6230239868,1.131233504817e-04
8183,327.6535804272,1.097512853858e-04
8184,327.6855792999,1.129071831222e-04
8185,327.7223734856,1.137542980821e-04
8186,327.7487447262,1.134966807809e-04
8187,327.7783563137,1.126737941813e-04
8188,327.8135974407,1.150542113721e-04
8189,327.8500905037,1.114376874813e-04
8190,327.8904440403,1.145722814111e-04
8191,327.9294579029,1.148047993906e-04
8192,327.9587221146,1.087107004062e-04
8193,328.0046377182,1.117580630394e-04
8194,328.0376622677,1.136811053437e-04
8195,328.0721049309,1.114861483310e-04
8196,328.1130292416,1.125379228251e-04
8197,328.1500794888,1.149718949679e-04
8198,328.1854918003,1.114295398515e-04
8199,328.2253816128,1.126866563318e-04
8200,328.2750425339,1.099397595252e-04
8201,328.3023996353,1.121519722208e-04
8202,328.3304772377,1.122785327622e-04
8203,328.3611111641,1.114791790378e-04
8204,328.3890581131,1.148934792844e-04
8205,328.4315791130,1.131828448177e-04
8206,328.4781303406,1.119284051040e-04
8207,328.5206811428,1.146674286888e-04
8208,328.5638482571,1.125993646176e-04
8209,328.6065998077,1.115405731103e-04
8210,328.6445267200,1.166488664840e-04
8211,328.6822767258,1.138699903216e-04
8212,328.7209563255,1.122264429511e-04
8213,328.7705435753,1.133304937715e-04
8214,328.8088576794,1.120081162175e-04
8215,328.8484096527,1.130671561810e-04
8216,328.8815288544,1.117964061543e-04
8217,328.9174537659,1.101203940829e-04
8218,328.9520573616,1.116247562902e-04
8219,328.9991719723,1.163010171609e-04
8220,329.0462613106,1.125162341448e-04
8221,329.0766265392,1.112189513867e-04
8222,329.1125216484,1.120331179932e-04
8223,329.1444873810,1.095876774442e-04
8224,329.1767551899,1.167679553965e-04
8225,329.2164156437,1.128441961643e-04
8226,329.2476320267,1.102813068611e-04
8227,329.2878911495,1.153229504462e-04
8228,329.3225748539,1.091104743233e-04
8229,329.3471033573,1.130898617946e-04
8230,329.3791785240,1.135653059448e-04
8231,329.4225022793,1.094657145421e-04
8232,329.4655113220,1.143062629075e-04
8233,329.5104522705,1.139632218012e-04
8234,329.5441584587,1.139337623570e-04
8235,329.5785381794,1.118851004722e-04
8236,329.6181650162,1.117036090304e-04
8237,329.6546397209,1.142074834618e-04
8238,329.6969525814,1.132744517514e-04
8239,329.7330296040,1.089438147037e-04
8240,329.7816607952,1.107013176506e-04
8241,329.8434798717,1.091349864840e-04
8242,329.8894469738,1.133122787927e-04
8243,329.9377365112,1.100857179570e-04
8244,329.9693334103,1.152447800584e-04
8245,330.0049362183,1.121061401624e-04
8246,330.0375041962,1.110783151707e-04
8247,330.0686621666,1.134630777046e-04
8248,330.1021916866,1.151232482944e-04
8249,330.1359982491,1.124016055471e-04
8250,330.1823022366,1.109132828256e-04
8251,330.2198143005,1.110188971531e-04
8252,330.2556283474,1.161615179275e-04
8253,330.3035433292,1.106616137510e-04
8254,330.3502600193,1.095289461317e-04
8255,330.3823680878,1.163519147685e-04
8256,330.4213478565,1.103683311249e-04
8257,330.4550235271,1.114186949266e-04
8258,330.4994065762,1.141907896270e-04
8259,330.5359466076,1.118192253199e-04
8260,330.5685269833,1.105320983621e-04
8261,330.6080837250,1.142991300087e-04
8262,330.6474449635,1.104444326719e-04
8263,330.6810040474,1.099606557873e-04
8264,330.7114441395,1.136159434028e-04
8265,330.7385995388,1.087743044188e-04
8266,330.7803533077,1.119283119585e-04
8267,330.8174486160,1.118950453878e-04
8268,330.8552598953,1.120604841421e-04
8269,330.8863224983,1.113372008119e-04
8270,330.9189429283,1.104310824477e-04
8271,330.9579751492,1.148569041337e-04
8272,330.9983205795,1.112444853684e-04
8273,331.0376663208,1.126849659218e-04
8274,331.0760641098,1.104763934543e-04
8275,331.1254513264,1.090417710162e-04
8276,331.1531975269,1.129411137850e-04
8277,331.1845583916,1.117376972037e-04
8278,331.2205874920,1.155267876822e-04
8279,331.2438869476,1.118108275963e-04
8280,331.2722001076,1.109347073917e-04
8281,331.3084759712,1.134173704851e-04
8282,331.3537890911,1.121426211013e-04
8283,331.3832471371,1.129171227246e-04
8284,331.4067835808,1.110006336519e-04
8285,331.4476408958,1.117989693035e-04
8286,331.4877359867,1.107180445873e-04
8287,331.5325882435,1.130408076308e-04
8288,331.5736782551,1.113750663229e-04
8289,331.6166970730,1.101125286617e-04
8290,331.6563978195,1.114022465315e-04
8291,331.7005119324,1.122194667943e-04
8292,331.7426221371,1.128395095543e-04
8293,331.7857553959,1.084718187885e-04
8294,331.8182847500,1.132376949445e-04
8295,331.8531262875,1.149823475661e-04
8296,331.8901910782,1.104005378189e-04
8297,331.9428131580,1.094064282573e-04
8298,331.9711146355,1.132262993725e-04
8299,332.0029311180,1.112021855794e-04
8300,332.0472667217,1.115112144191e-04
8301,332.0821943283,1.111674234060e-04
8302,332.1219725609,1.104783834607e-04
8303,332.1466591358,1.110701775113e-04
8304,332.1783194542,1.124383969098e-04
8305,332.2223789692,1.122638960322e-04
8306,332.2601826191,1.111167751582e-04
8307,332.2901628017,1.112865825774e-04
8308,332.3308205605,1.135028920123e-04
8309,332.3853585720,1.119420074445e-04
8310,332.4819598198,1.117108810417e-04
8311,332.5424723625,1.114599471351e-04
8312,332.5827772617,1.107055258933e-04
8313,332.6269979477,1.116300446722e-04
8314,332.6603987217,1.118225900869e-04
8315,332.6945197582,1.089879498605e-04
8316,332.7605612278,1.120021001390e-04
8317,332.7977080345,1.114643622934e-04
8318,332.8346002102,1.109225983759e-04
8319,332.8678593636,1.112058792242e-04
8320,332.9098625183,1.108981823571e-04
8321,332.9482576847,1.130614680668e-04
8322,332.9837932587,1.120222880235e-04
8323,333.0317459106,1.101434049855e-04
8324,333.0547740459,1.115434684236e-04
8325,333.0868353844,1.122077652167e-04
8326,333.1377379894,1.101784275491e-04
8327,333.1733946800,1.099724881830e-04
8328,333.2193000317,1.104286086498e-04
8329,333.2572145462,1.103766525238e-04
8330,333.2904238701,1.088084797287e-04
8331,333.3248195648,1.142144299947e-04
8332,333.3632040024,1.122368208576e-04
8333,333.4096376896,1.095917303359e-04
8334,333.4597749710,1.109170247609e-04
8335,333.4975831509,1.102207071387e-04
8336,333.5341885090,1.086927174301e-04
8337,333.5773413181,1.125565194293e-04
8338,333.6164062023,1.116410436192e-04
8339,333.6477088928,1.113003861834e-04
8340,333.6834499836,1.108776862762e-04
8341,333.7318453789,1.079833942137e-04
8342,333.7683513165,1.090753031753e-04
8343,333.8119945526,1.124290356537e-04
8344,333.8470461369,1.097854584654e-04
8345,333.8834195137,1.120623077769e-04
8346,333.9275112152,1.097451199089e-04
8347,333.9709508419,1.129665016502e-04
8348,334.0112626553,1.089758700384e-04
8349,334.0534281731,1.127048308543e-04
8350,334.0978062153,1.127335751599e-04
8351,334.1392445564,1.094950141619e-04
8352,334.2012989521,1.110226376380e-04
8353,334.2333905697,1.112213418059e-04
8354,334.2652161121,1.119963468654e-04
8355,334.3063681126,1.098061183324e-04
8356,334.3418130875,1.093025669582e-04
8357,334.3767881393,1.130244704436e-04
8358,334.4071245193,1.126893780637e-04
8359,334.4573338032,1.109975143325e-04
8360,334.4933733940,1.086599727198e-04
8361,334.5333514214,1.104025581404e-04
8362,334.5702571869,1.147198009753e-04
8363,334.6037189960,1.106624720718e-04
8364,334.6431441307,1.099352848020e-04
8365,334.6833093166,1.093849657160e-04
8366,334.7194182873,1.100311902796e-04
8367,334.7537214756,1.114862485132e-04
8368,334.8103740215,1.091821313204e-04
8369,334.8399324417,1.132569156802e-04
8370,334.8811950684,1.103532808680e-04
8371,334.9138767719,1.096317648401e-04
8372,334.9497270584,1.066562392137e-04
8373,334.9829251766,1.129378030506e-04
8374,335.0229852200,1.128369496365e-04
8375,335.0590505600,1.077784397748e-04
8376,335.0961136818,1.136461594361e-04
8377,335.1366209984,1.098137919638e-04
8378,335.1799330711,1.095840441384e-04
8379,335.2217035294,1.093185412009e-04
8380,335.2678921223,1.111620884948e-04
8381,335.2999737263,1.103959115346e-04
8382,335.3316078186,1.095401537156e-04
8383,335.3739271164,1.118076054666e-04
8384,335.4133098125,1.090873429767e-04
8385,335.4524877071,1.084338498237e-04
8386,335.5090939999,1.093678578546e-04
8387,335.5488288403,1.114415922982e-04
8388,335.5900833607,1.126529328710e-04
8389,335.6178059578,1.114180414106e-04
8390,335.6474223137,1.072908247767e-04
8391,335.6962659359,1.097507982122e-04
8392,335.7372801304,1.097716161462e-04
8393,335.7791287899,1.089109651580e-04
8394,335.8120474815,1.098818822100e-04
8395,335.8519496918,1.133116650237e-04
8396,335.8854517937,1.096352032975e-04
8397,335.9186999798,1.097833604755e-04
8398,335.9629986286,1.094381308212e-04
8399,335.9986405373,1.119024669606e-04
8400,336.0301549435,1.123674719506e-04
8401,336.0715820789,1.073885471124e-04
8402,336.1091485023,1.084710380617e-04
8403,336.1542544365,1.139335281204e-04
8404,336.1931324005,1.079137609001e-04
8405,336.2240750790,1.105626868569e-04
8406,336.2542142868,1.098070070966e-04
8407,336.2889394760,1.123931890266e-04
8408,336.3266565800,1.114027585881e-04
8409,336.3662469387,1.098298528864e-04
8410,336.4037477970,1.088569337105e-04
8411,336.4406185150,1.095526709328e-04
8412,336.4722514153,1.108100766005e-04
8413,336.5049650669,1.089735962230e-04
8414,336.5394201279,1.107392841842e-04
8415,336.5821063519,1.086022699941e-04
8416,336.6115303040,1.091546064781e-04
8417,336.6544814110,1.114881311052e-04
8418,336.6903407574,1.086155938692e-04
8419,336.7345099449,1.062869647282e-04
8420,336.7870705128,1.117969887096e-04
8421,336.8333079815,1.114816389187e-04
8422,336.8667244911,1.086223461458e-04
8423,336.9060750008,1.110435613353e-04
8424,336.9427919388,1.098989409761e-04
8425,336.9740207195,1.089201072206e-04
8426,337.0165750980,1.108580643220e-04
8427,337.0538144112,1.113206681189e-04
8428,337.1020591259,1.101216572244e-04
8429,337.1394107342,1.096344057408e-04
8430,337.1740128994,1.102370924988e-04
8431,337.2076418400,1.105654657504e-04
8432,337.2506721020,1.095008272870e-04
8433,337.2801024914,1.094293126624e-04
8434,337.3215312958,1.100029166926e-04
8435,337.3656263351,1.127507770164e-04
8436,337.3964316845,1.080958006520e-04
8437,337.4325833321,1.070326500827e-04
8438,337.4649379253,1.095149346167e-04
8439,337.5023984909,1.090944208113e-04
8440,337.5404200554,1.108036209746e-04
8441,337.5819182396,1.059878830684e-04
8442,337.6229023933,1.080669853540e-04
8443,337.6574058533,1.110041644166e-04
8444,337.6899931431,1.101199701963e-04
8445,337.7392976284,1.131146898532e-04
8446,337.7904088497,1.085059284171e-04
8447,337.8381965160,1.066835218188e-04
8448,337.8794288635,1.117801997386e-04
8449,337.9203979969,1.109850133883e-04
8450,337.9628026485,1.105600023332e-04
8451,337.9935994148,1.108449183501e-04
8452,338.0293350220,1.084212179595e-04
8453,338.0670425892,1.106435290980e-04
8454,338.0960609913,1.100934714579e-04
8455,338.1353433132,1.090305883768e-04
8456,338.1889066696,1.090884011283e-04
8457,338.2205419540,1.077923415436e-04
8458,338.2631044388,1.113025306205e-04
8459,338.3037903309,1.096902194317e-04
8460,338.3386507034,1.096008600576e-04
8461,338.3828966618,1.075587955273e-04
8462,338.4160726070,1.080993857770e-04
8463,338.4552707672,1.121762990866e-04
8464,338.4919817448,1.104049054572e-04
8465,338.5248737335,1.070553515972e-04
8466,338.5645112991,1.085549650100e-04
8467,338.6115880013,1.112728281063e-04
8468,338.6504192352,1.093285359395e-04
